,Num,CurrentConfirmedCount,ConfirmedCount,CuredCount,DeadCount,DateType,DiffConfirmedCount,Num,CurrentConfirmedCount,ConfirmedCount,CuredCount,DeadCount,DateType,DiffConfirmedCount
170,0.61195225,0.009070884,0.99443823,0.99576175,0.999355,0.5,0.0012804097,0.77251,0.009174949,0.9943916,0.9956374,0.999355,0.0,0.0030729836
171,0.5958832,0.008932133,0.99477637,0.9962216,0.999355,0.5,0.007682459,0.61195225,0.009070884,0.99443823,0.99576175,0.999355,0.5,0.0012804097
172,0.82018596,0.0091402605,0.9950096,0.996321,0.999355,0.0,0.005377721,0.5958832,0.008932133,0.99477637,0.9962216,0.999355,0.5,0.007682459
173,0.7628155,0.009296356,0.9952661,0.9964826,0.999355,0.0,0.005889885,0.82018596,0.0091402605,0.9950096,0.996321,0.999355,0.0,0.005377721
174,0.84249675,0.009417764,0.9956275,0.9967809,0.999355,0.0,0.008194623,0.7628155,0.009296356,0.9952661,0.9964826,0.999355,0.0,0.005889885
175,0.81992036,0.009591203,0.9962222,0.9972905,0.999355,0.0,0.013316262,0.84249675,0.009417764,0.9956275,0.9967809,0.999355,0.0,0.008194623
176,0.91606915,0.009677922,0.9967352,0.9977752,0.999355,0.0,0.011523688,0.81992036,0.009591203,0.9962222,0.9972905,0.999355,0.0,0.013316262
177,0.7438248,0.009834019,0.99712,0.9980735,0.999355,0.5,0.008706787,0.91606915,0.009677922,0.9967352,0.9977752,0.999355,0.0,0.011523688
178,0.73784864,0.010076834,0.99760973,0.9984215,0.999355,0.5,0.011011524,0.7438248,0.009834019,0.99712,0.9980735,0.999355,0.5,0.008706787
179,0.8905711,0.010822623,0.9983093,0.9986328,0.999355,0.0,0.015620999,0.73784864,0.010076834,0.99760973,0.9984215,0.999355,0.5,0.011011524
180,0.91088986,0.010996062,0.99890393,0.99912995,0.99957,0.0,0.013316262,0.8905711,0.010822623,0.9983093,0.9986328,0.999355,0.0,0.015620999
181,0.89256316,0.011100126,0.99919546,0.9993661,0.99957,0.0,0.006658131,0.91088986,0.010996062,0.99890393,0.99912995,0.99957,0.0,0.013316262
182,0.89455515,0.01137763,0.99999994,0.99999994,1.0,0.0,0.017925737,0.89256316,0.011100126,0.99919546,0.9993661,0.99957,0.0,0.006658131
183,,,,,,,,0.89455515,0.01137763,0.99999994,0.99999994,1.0,0.0,0.017925737
